hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_guests,arrival_date,total_nights,has_children,is_repeated_guest_flag,arrival_month_num,arrival_year_month,revenue_estimate,is_peak_season
Resort Hotel,0,89,2015,November,46,9,0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,0,0,Contract,0.0,0,1,Check-Out,2015-11-09,2,2015-11-09,0,0,0,11,2015-11,0.0,0
Resort Hotel,0,3,2015,November,46,9,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,49.0,0,2,Check-Out,2015-11-10,1,2015-11-09,1,0,0,11,2015-11,49.0,0
Resort Hotel,0,3,2015,November,46,9,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,55.0,1,2,Check-Out,2015-11-10,1,2015-11-09,1,0,0,11,2015-11,55.0,0
Resort Hotel,0,5,2015,November,46,9,1,0,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,0,0,0,Transient,40.0,0,0,Check-Out,2015-11-10,1,2015-11-09,1,0,0,11,2015-11,40.0,0
Resort Hotel,0,0,2015,November,46,9,1,1,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,0,Transient,108.0,1,0,Check-Out,2015-11-11,4,2015-11-09,2,1,0,11,2015-11,216.0,0
Resort Hotel,1,0,2015,November,46,9,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,270,0,Transient,35.0,0,0,Canceled,2015-11-09,1,2015-11-09,1,0,0,11,2015-11,35.0,0
Resort Hotel,0,0,2015,November,46,9,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,334,281,0,Group,48.0,0,0,Check-Out,2015-11-10,2,2015-11-09,1,0,0,11,2015-11,48.0,0
Resort Hotel,0,11,2015,November,46,9,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,240,0,0,Transient,88.0,0,1,Check-Out,2015-11-12,2,2015-11-09,3,0,0,11,2015-11,264.0,0
Resort Hotel,0,14,2015,November,46,9,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,47,0,Transient,35.0,0,0,Check-Out,2015-11-13,1,2015-11-09,4,0,0,11,2015-11,140.0,0
Resort Hotel,0,2,2015,November,46,9,1,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,0,0,Transient,77.23,1,1,Check-Out,2015-11-13,2,2015-11-09,4,0,0,11,2015-11,308.92,0
Resort Hotel,1,38,2015,November,46,9,1,5,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,3,No Deposit,185,281,0,Transient-Party,36.0,0,0,No-Show,2015-11-09,1,2015-11-09,6,0,0,11,2015-11,216.0,0
Resort Hotel,0,79,2015,November,46,9,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,0,0,Contract,56.16,0,1,Check-Out,2015-11-15,2,2015-11-09,6,0,0,11,2015-11,336.96,0
Resort Hotel,0,49,2015,November,46,9,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,52.2,0,2,Check-Out,2015-11-13,2,2015-11-09,4,0,0,11,2015-11,208.8,0
Resort Hotel,1,30,2015,November,46,9,2,5,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,4,No Deposit,326,281,0,Transient-Party,48.0,0,0,No-Show,2015-11-09,2,2015-11-09,7,0,0,11,2015-11,336.0,0
Resort Hotel,0,164,2015,November,46,9,2,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,61.2,1,0,Check-Out,2015-11-16,2,2015-11-09,7,0,0,11,2015-11,428.40000000000003,0
Resort Hotel,0,50,2015,November,46,10,0,2,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Transient,55.04,0,0,Check-Out,2015-11-12,2,2015-11-10,2,0,0,11,2015-11,110.08,0
Resort Hotel,0,0,2015,November,46,10,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,58.0,0,0,Check-Out,2015-11-12,1,2015-11-10,2,0,0,11,2015-11,116.0,0
Resort Hotel,1,39,2015,November,46,10,0,5,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,0,0,Transient-Party,40.0,0,0,Canceled,2015-10-10,1,2015-11-10,5,0,0,11,2015-11,200.0,0
Resort Hotel,1,42,2015,November,46,10,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,47.7,0,0,Canceled,2015-10-16,2,2015-11-10,5,0,0,11,2015-11,238.5,0
Resort Hotel,0,36,2015,November,46,10,0,5,2,1,0,BB,ESP,Direct,Direct,0,0,0,A,D,2,No Deposit,250,0,0,Transient,73.2,1,0,Check-Out,2015-11-15,3,2015-11-10,5,1,0,11,2015-11,366.0,0
Resort Hotel,0,0,2015,November,46,11,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,0,Transient,79.0,1,0,Check-Out,2015-11-12,2,2015-11-11,1,0,0,11,2015-11,79.0,0
Resort Hotel,0,6,2015,November,46,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,96,0,0,Transient,37.0,1,0,Check-Out,2015-11-12,1,2015-11-11,1,0,0,11,2015-11,37.0,0
Resort Hotel,1,40,2015,November,46,11,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,0,0,Transient-Party,40.0,0,0,Canceled,2015-10-10,1,2015-11-11,4,0,0,11,2015-11,160.0,0
Resort Hotel,0,32,2015,November,46,11,0,4,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,C,4,No Deposit,324,324,0,Transient-Party,40.5,1,0,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,162.0,0
Resort Hotel,1,40,2015,November,46,11,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185,281,0,Transient-Party,36.0,0,0,Canceled,2015-11-11,1,2015-11-11,4,0,0,11,2015-11,144.0,0
Resort Hotel,1,56,2015,November,46,11,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,53.0,0,1,Canceled,2015-09-22,1,2015-11-11,4,0,0,11,2015-11,212.0,0
Resort Hotel,0,60,2015,November,46,11,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,53.0,0,1,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,212.0,0
Resort Hotel,0,166,2015,November,46,11,0,4,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,27.9,0,1,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,111.6,0
Resort Hotel,0,0,2015,November,46,11,0,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,0,Transient,73.0,0,0,Check-Out,2015-11-15,2,2015-11-11,4,0,0,11,2015-11,292.0,0
Resort Hotel,1,37,2015,November,46,11,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,0,0,Contract,48.0,0,2,Canceled,2015-11-05,2,2015-11-11,4,0,0,11,2015-11,192.0,0
Resort Hotel,0,53,2015,November,46,11,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,85.5,1,1,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,342.0,0
Resort Hotel,0,60,2015,November,46,11,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,53.0,0,1,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,212.0,0
Resort Hotel,0,61,2015,November,46,11,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,3,No Deposit,281,0,0,Contract,48.0,0,0,Check-Out,2015-11-15,2,2015-11-11,4,0,0,11,2015-11,192.0,0
Resort Hotel,0,40,2015,November,46,11,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,185,281,0,Transient-Party,36.0,0,0,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,144.0,0
Resort Hotel,0,56,2015,November,46,11,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,53.0,0,1,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,212.0,0
Resort Hotel,1,32,2015,November,46,11,0,4,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,281,0,Transient-Party,40.0,0,0,Canceled,2015-10-22,1,2015-11-11,4,0,0,11,2015-11,160.0,0
Resort Hotel,0,32,2015,November,46,11,0,4,2,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,C,4,No Deposit,324,324,0,Transient-Party,43.2,0,0,Check-Out,2015-11-15,2,2015-11-11,4,0,0,11,2015-11,172.8,0
Resort Hotel,0,166,2015,November,46,11,0,4,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,0,0,Transient,27.9,0,1,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,111.6,0
Resort Hotel,0,60,2015,November,46,11,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,59.0,1,1,Check-Out,2015-11-15,1,2015-11-11,4,0,0,11,2015-11,236.0,0
Resort Hotel,1,37,2015,November,46,11,0,4,2,1,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,0,0,Contract,63.0,0,2,Canceled,2015-11-05,3,2015-11-11,4,1,0,11,2015-11,252.0,0
Resort Hotel,0,39,2015,November,46,11,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,66.64,0,0,Check-Out,2015-11-16,2,2015-11-11,5,0,0,11,2015-11,333.2,0
Resort Hotel,0,103,2015,November,46,11,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,49.59,0,2,Check-Out,2015-11-16,2,2015-11-11,5,0,0,11,2015-11,247.95000000000002,0
Resort Hotel,0,32,2015,November,46,11,0,3,1,0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,3,No Deposit,324,324,0,Transient,36.0,0,0,Check-Out,2015-11-14,1,2015-11-11,3,0,0,11,2015-11,108.0,0
Resort Hotel,1,55,2015,November,46,11,0,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,0,0,Contract,53.0,0,0,Canceled,2015-10-22,2,2015-11-11,3,0,0,11,2015-11,159.0,0
Resort Hotel,0,49,2015,November,46,12,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,68.0,0,2,Check-Out,2015-11-14,2,2015-11-12,2,0,0,11,2015-11,136.0,0
Resort Hotel,1,41,2015,November,46,12,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281,0,0,Transient-Party,40.0,0,0,Canceled,2015-10-10,1,2015-11-12,2,0,0,11,2015-11,80.0,0
Resort Hotel,0,33,2015,November,46,12,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,3,No Deposit,324,324,0,Transient-Party,36.0,0,0,Check-Out,2015-11-14,1,2015-11-12,2,0,0,11,2015-11,72.0,0
Resort Hotel,0,41,2015,November,46,12,0,3,2,0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185,281,0,Transient-Party,52.2,0,0,Check-Out,2015-11-15,2,2015-11-12,3,0,0,11,2015-11,156.60000000000002,0
Resort Hotel,0,33,2015,November,46,12,0,3,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,E,2,No Deposit,334,281,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,70,2015,November,46,12,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,66.0,1,0,Check-Out,2015-11-15,2,2015-11-12,3,0,0,11,2015-11,198.0,0
Resort Hotel,0,33,2015,November,46,12,0,3,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,2,No Deposit,334,281,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,21,2015,November,46,12,0,3,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,334,281,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,33,2015,November,46,12,0,3,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,3,No Deposit,334,281,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,21,2015,November,46,12,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,334,281,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,1,33,2015,November,46,12,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,324,324,0,Transient-Party,36.0,0,0,Canceled,2015-11-09,1,2015-11-12,3,0,0,11,2015-11,108.0,0
Resort Hotel,0,33,2015,November,46,12,0,3,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,E,4,No Deposit,334,281,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,49,2015,November,46,12,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,68.0,0,2,Check-Out,2015-11-14,2,2015-11-12,2,0,0,11,2015-11,136.0,0
Resort Hotel,0,2,2015,November,46,12,0,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,78.0,0,1,Check-Out,2015-11-15,2,2015-11-12,3,0,0,11,2015-11,234.0,0
Resort Hotel,1,3,2015,November,46,12,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,334,281,0,Transient-Party,40.0,0,0,Canceled,2015-11-12,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,33,2015,November,46,12,0,3,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,1,No Deposit,334,281,0,Transient-Party,40.0,0,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,3,2015,November,46,12,0,3,2,2,0,BB,RUS,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,104.0,1,0,Check-Out,2015-11-15,4,2015-11-12,3,1,0,11,2015-11,312.0,0
Resort Hotel,0,21,2015,November,46,12,0,3,2,0,0,BB,NLD,Corporate,Corporate,0,0,0,A,D,2,No Deposit,334,281,0,Transient-Party,48.0,0,0,Check-Out,2015-11-15,2,2015-11-12,3,0,0,11,2015-11,144.0,0
Resort Hotel,0,33,2015,November,46,12,0,3,1,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,C,2,No Deposit,334,281,0,Transient-Party,40.0,1,0,Check-Out,2015-11-15,1,2015-11-12,3,0,0,11,2015-11,120.0,0
Resort Hotel,0,82,2015,November,46,12,1,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,77.1,1,1,Check-Out,2015-11-16,2,2015-11-12,4,0,0,11,2015-11,308.4,0
Resort Hotel,1,41,2015,November,46,12,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185,281,0,Transient-Party,36.0,0,0,Canceled,2015-11-09,1,2015-11-12,4,0,0,11,2015-11,144.0,0
Resort Hotel,1,41,2015,November,46,12,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185,281,0,Transient-Party,52.2,0,0,Canceled,2015-10-23,1,2015-11-12,4,0,0,11,2015-11,208.8,0
Resort Hotel,1,41,2015,November,46,12,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,185,281,0,Transient-Party,52.2,0,0,Canceled,2015-11-09,1,2015-11-12,4,0,0,11,2015-11,208.8,0
Resort Hotel,1,41,2015,November,46,12,1,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,185,281,0,Transient-Party,43.2,0,0,Canceled,2015-10-23,2,2015-11-12,4,0,0,11,2015-11,172.8,0
Resort Hotel,0,33,2015,November,46,12,0,2,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,F,4,No Deposit,324,324,0,Transient-Party,36.0,0,0,Check-Out,2015-11-14,1,2015-11-12,2,0,0,11,2015-11,72.0,0
Resort Hotel,0,42,2015,November,46,13,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,240,0,0,Transient-Party,0.0,0,2,Check-Out,2015-11-13,2,2015-11-13,0,0,0,11,2015-11,0.0,0
Resort Hotel,0,42,2015,November,46,13,0,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240,0,0,Transient-Party,0.0,0,2,Check-Out,2015-11-13,1,2015-11-13,0,0,0,11,2015-11,0.0,0
Resort Hotel,0,2,2015,November,46,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,185,281,0,Transient-Party,43.2,0,0,Check-Out,2015-11-14,2,2015-11-13,1,0,0,11,2015-11,43.2,0
Resort Hotel,0,1,2015,November,46,13,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,0,0,Transient,78.0,0,1,Check-Out,2015-11-14,2,2015-11-13,1,0,0,11,2015-11,78.0,0
Resort Hotel,1,43,2015,November,46,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,1,Canceled,2015-11-05,2,2015-11-13,2,0,0,11,2015-11,104.4,0
Resort Hotel,0,31,2015,November,46,13,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,78.0,0,0,Check-Out,2015-11-15,2,2015-11-13,2,0,0,11,2015-11,156.0,0
Resort Hotel,0,3,2015,November,46,13,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,78.0,0,1,Check-Out,2015-11-14,2,2015-11-13,1,0,0,11,2015-11,78.0,0
Resort Hotel,1,44,2015,November,46,13,0,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,0,Transient,65.25,0,1,No-Show,2015-11-13,3,2015-11-13,2,1,0,11,2015-11,130.5,0
Resort Hotel,0,2,2015,November,46,13,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,51.0,0,0,Check-Out,2015-11-15,1,2015-11-13,2,0,0,11,2015-11,102.0,0
Resort Hotel,0,15,2015,November,46,13,0,2,2,0,0,BB,ITA,Corporate,Corporate,0,0,0,E,E,0,No Deposit,185,281,0,Transient-Party,58.2,1,0,Check-Out,2015-11-15,2,2015-11-13,2,0,0,11,2015-11,116.4,0
Resort Hotel,1,121,2015,November,46,14,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,40.93,0,1,Canceled,2015-11-05,2,2015-11-14,3,0,0,11,2015-11,122.78999999999999,0
Resort Hotel,1,38,2015,November,46,14,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,63.47,0,2,Canceled,2015-11-03,2,2015-11-14,3,0,0,11,2015-11,190.41,0
Resort Hotel,0,5,2015,November,46,14,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,67.99,1,1,Check-Out,2015-11-18,2,2015-11-14,4,0,0,11,2015-11,271.96,0
Resort Hotel,1,54,2015,November,46,14,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,62.83,0,1,Canceled,2015-11-14,2,2015-11-14,7,0,0,11,2015-11,439.81,0
Resort Hotel,0,94,2015,November,46,14,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,55.1,0,2,Check-Out,2015-11-22,2,2015-11-14,8,0,0,11,2015-11,440.8,0
Resort Hotel,0,10,2015,November,47,15,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,58.0,0,1,Check-Out,2015-11-17,2,2015-11-15,2,0,0,11,2015-11,116.0,0
Resort Hotel,0,79,2015,November,47,15,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6,0,0,Transient,72.5,1,0,Check-Out,2015-11-22,2,2015-11-15,7,0,0,11,2015-11,507.5,0
Resort Hotel,1,53,2015,November,47,15,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314,0,0,Transient,65.23,0,0,Canceled,2015-09-23,2,2015-11-15,8,0,0,11,2015-11,521.84,0
Resort Hotel,1,60,2015,November,47,15,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,45.64,0,2,Canceled,2015-11-05,2,2015-11-15,14,0,0,11,2015-11,638.96,0
Resort Hotel,1,125,2015,November,47,15,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,29.16,0,3,Canceled,2015-10-26,2,2015-11-15,6,0,0,11,2015-11,174.96,0
Resort Hotel,0,74,2015,November,47,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,0.0,0,0,Check-Out,2015-11-16,2,2015-11-16,0,0,0,11,2015-11,0.0,0
Resort Hotel,0,74,2015,November,47,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,0.0,0,1,Check-Out,2015-11-16,2,2015-11-16,0,0,0,11,2015-11,0.0,0
Resort Hotel,0,0,2015,November,47,16,0,0,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,0,Transient,0.0,0,1,Check-Out,2015-11-16,3,2015-11-16,0,1,0,11,2015-11,0.0,0
Resort Hotel,1,27,2015,November,47,16,1,2,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,39.0,0,0,Canceled,2015-10-30,1,2015-11-16,3,0,0,11,2015-11,117.0,0
Resort Hotel,1,27,2015,November,47,16,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,48.0,0,0,Canceled,2015-10-30,2,2015-11-16,3,0,0,11,2015-11,144.0,0
Resort Hotel,1,73,2015,November,47,16,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,47.4,0,1,Canceled,2015-11-02,1,2015-11-16,4,0,0,11,2015-11,189.6,0
Resort Hotel,1,80,2015,November,47,16,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,32.4,0,3,Canceled,2015-08-31,3,2015-11-16,4,1,0,11,2015-11,129.6,0
Resort Hotel,1,74,2015,November,47,16,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,76.0,0,2,Canceled,2015-09-04,2,2015-11-16,4,0,0,11,2015-11,304.0,0
Resort Hotel,1,42,2015,November,47,16,3,7,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,34.51,0,0,Canceled,2015-10-10,1,2015-11-16,10,0,0,11,2015-11,345.09999999999997,0
Resort Hotel,1,97,2015,November,47,16,6,15,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,32.4,0,1,Canceled,2015-08-29,2,2015-11-16,21,0,0,11,2015-11,680.4,0
Resort Hotel,0,0,2015,November,47,17,0,0,2,0,1,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,321,0,0,Transient,0.0,1,1,Check-Out,2015-11-17,3,2015-11-17,0,1,0,11,2015-11,0.0,0
Resort Hotel,0,28,2015,November,47,17,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,54.0,1,0,Check-Out,2015-11-19,2,2015-11-17,2,0,0,11,2015-11,108.0,0
Resort Hotel,0,46,2015,November,47,17,0,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,115,0,0,Transient,28.1,0,0,Check-Out,2015-11-21,2,2015-11-17,4,0,0,11,2015-11,112.4,0
Resort Hotel,1,134,2015,November,47,17,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,61.2,0,1,Canceled,2015-10-08,2,2015-11-17,8,0,0,11,2015-11,489.6,0
Resort Hotel,0,16,2015,November,47,18,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,36.0,1,0,Check-Out,2015-11-20,1,2015-11-18,2,0,0,11,2015-11,72.0,0
Resort Hotel,0,193,2015,November,47,18,0,3,1,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,4.0,0,1,Check-Out,2015-11-21,1,2015-11-18,3,0,0,11,2015-11,12.0,0
Resort Hotel,0,105,2015,November,47,18,2,4,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,313,0,65,Transient-Party,69.0,0,0,Check-Out,2015-11-24,2,2015-11-18,6,0,0,11,2015-11,414.0,0
Resort Hotel,1,62,2015,November,47,18,2,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,313,0,0,Transient-Party,73.0,0,0,Canceled,2015-11-05,2,2015-11-18,6,0,0,11,2015-11,438.0,0
Resort Hotel,0,62,2015,November,47,18,2,4,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,313,0,0,Transient-Party,69.0,0,0,Check-Out,2015-11-24,2,2015-11-18,6,0,0,11,2015-11,414.0,0
